date,City,pm25,pm10,no,no2,nox,nh3,co,so2,o3,aqi_cpcb,temp,humidity,precip,wind_speed,solar_rad,city,day_of_year,month,day_of_week,week_of_year,quarter,year,is_weekend,month_sin,month_cos,doy_sin,doy_cos,season,season_code,aqi,aqi_category,pm25_7d_avg,pm25_7d_std,pm10_7d_avg,pm10_7d_std,no2_7d_avg,no2_7d_std,o3_7d_avg,o3_7d_std,pm25_lag1,pm25_lag3,pm25_lag7,pollution_index,city_code
2017-04-03,Delhi,332.6,582.8,126.4,45.7,23.4,9.2,3.61,40.3,81.7,137.8,29.110413,31.062307,0.0,20.073025,23.54,Delhi,93,4,0,14,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9995462806873573,-0.030120304846908114,Spring,1,366.4,Hazardous,286.09999999999997,123.21960071352296,458.9857142857142,197.1701670179968,37.55714285714287,33.52152826383188,111.67142857142856,59.40456532079302,357.6,354.3,341.5,61.3079831932773,1
2017-04-04,Delhi,294.1,104.8,31.1,133.9,241.4,9.4,9.73,6.3,7.0,319.4,29.029167,31.698019,0.0,16.563911,24.0,Delhi,94,4,1,14,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9988797155850336,-0.04732138832243185,Spring,1,335.7,Hazardous,291.1571428571429,122.63267450864345,401.85714285714283,235.85604972202026,54.75714285714287,47.21312872294675,98.89999999999999,71.59438991056948,332.6,295.3,258.7,53.1752380952381,1
2017-04-05,Delhi,470.7,321.8,15.8,62.2,239.2,22.1,5.15,44.0,173.8,358.2,28.32292,41.21062,1.1,30.532158,19.81,Delhi,95,4,2,14,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9979171608653922,-0.06450844944931623,Spring,1,476.3,Hazardous,303.92857142857144,137.35645494218957,367.2857142857143,225.67891223721213,59.95714285714286,45.464413084772914,111.34285714285714,76.52008139791045,294.1,357.6,381.3,64.21385154061625,1
2017-04-06,Delhi,169.6,314.9,107.3,58.9,2.9,3.9,1.98,4.0,22.0,131.4,28.720839,39.836296,0.0,23.708124,25.44,Delhi,96,4,3,14,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9966589017541702,-0.08167639533042241,Spring,1,219.9,Very Unhealthy,324.8857142857143,90.54784055167457,370.44285714285706,224.6152996951515,64.42857142857143,43.23627775706098,86.84285714285716,73.21490870815073,470.7,332.6,22.9,35.23091736694678,1
2017-04-07,Delhi,317.4,142.1,100.2,110.4,92.1,37.3,2.96,8.0,187.9,281.8,26.431252,39.619923,0.0,18.430452,25.3,Delhi,97,4,4,14,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9951053111006976,-0.09882013873287143,Spring,1,354.3,Hazardous,319.61428571428576,89.61936971755311,378.88571428571424,212.8106703823173,76.3,42.748450264307905,89.48571428571428,76.93125564579121,169.6,294.1,354.3,46.627724089635855,1
2017-04-08,Delhi,495.5,276.5,4.8,119.9,110.7,24.8,7.23,61.7,28.8,146.9,25.454165,24.019304,0.0,14.512064,26.83,Delhi,98,4,5,14,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9932568492674143,-0.11593459959550041,Spring,1,496.1,Hazardous,348.2142857142857,110.1579688231322,333.5571428571429,192.19877607261014,77.78571428571429,44.24900859798746,74.15714285714286,76.78499977519164,317.4,470.7,295.3,75.60637955182072,1
2017-04-09,Delhi,366.3,342.4,48.6,92.6,61.9,30.0,0.54,61.2,28.3,363.8,25.641668,22.17949,0.0,24.248611,26.86,Delhi,99,4,6,14,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9911140639934547,-0.1330147065341959,Spring,1,393.2,Hazardous,349.45714285714286,110.33045601197158,297.90000000000003,156.0062391914709,89.08571428571429,34.01183267489072,75.64285714285714,75.60663236213372,495.5,169.6,357.6,58.924593837535014,1
2017-04-10,Delhi,437.6,172.7,34.6,46.6,173.9,26.0,1.14,76.5,136.7,266.3,25.931252,21.656607,0.0,31.765793,26.86,Delhi,100,4,0,15,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,Spring,1,450.0,Hazardous,364.4571428571429,114.70749549968217,239.31428571428572,97.04698910959468,89.21428571428574,33.821661134615546,83.5,79.11733901827918,366.3,317.4,332.6,52.84342436974789,1
2017-04-11,Delhi,403.6,594.3,167.0,128.6,215.8,45.3,9.9,7.3,92.4,15.3,28.125,23.860296,0.0,29.853966,26.55,Delhi,101,4,1,15,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9859481499638304,-0.16705162550211924,Spring,1,422.9,Hazardous,380.1,110.91738667434767,309.24285714285713,147.30888021594617,88.45714285714287,32.695150361221145,95.7,71.58025798593715,437.6,495.5,294.1,80.8024719887955,1
2017-04-12,Delhi,314.4,139.2,1.2,36.2,207.6,42.1,5.81,4.0,12.7,480.1,29.522913,26.050842,0.0,25.501621,26.43,Delhi,102,4,2,15,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9829265519799822,-0.18399835165768005,Spring,1,351.9,Hazardous,357.7714285714286,105.2252934467396,283.15714285714284,160.30859674538962,84.74285714285715,37.32433777679377,72.68571428571428,68.0981994028091,403.6,366.3,470.7,38.853473389355734,1
2017-04-13,Delhi,472.1,141.1,156.6,76.6,127.9,46.2,7.46,66.7,94.8,204.5,30.306244,27.061598,0.0,12.594856,26.78,Delhi,103,4,3,15,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9796136916454901,-0.20089055513063506,Spring,1,477.5,Hazardous,400.9857142857143,71.90779810682241,258.3285714285714,167.85434871027945,87.27142857142857,35.85232276462782,83.08571428571427,64.533025874907,314.4,437.6,169.6,63.282724089635856,1
2017-04-14,Delhi,282.5,74.0,63.7,48.9,0.3,30.8,2.78,44.1,106.8,106.7,30.883333,27.745438,0.0,11.874544,26.18,Delhi,104,4,4,15,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9760105506323683,-0.21772323039653177,Spring,1,326.5,Hazardous,396.0,79.480270088453,248.6,177.41473069242693,78.4857142857143,36.76376969116154,71.5,47.651162979861496,472.1,403.6,317.4,36.57624649859944,1
2017-04-15,Delhi,11.6,471.1,157.2,6.2,246.1,17.9,8.29,99.7,172.9,468.9,31.254166,26.910896,0.0,18.775303,26.7,Delhi,105,4,5,15,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9721181966290613,-0.23449138957040985,Spring,1,48.3,Good,326.87142857142857,154.00999658340075,276.4,196.71209079938734,62.24285714285715,40.358223331512036,92.08571428571427,56.44476440354247,282.5,314.4,495.5,39.52815826330532,1
2017-04-16,Delhi,391.8,310.2,194.6,25.4,29.4,39.5,0.55,82.1,156.8,349.5,31.031252,30.526093,0.0,15.137133,26.76,Delhi,106,4,6,15,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,Spring,1,413.5,Hazardous,330.5142857142857,155.3934193005123,271.8,195.28278640644803,52.64285714285715,39.92375471415741,110.44285714285715,53.03536106985139,11.6,472.1,366.3,52.50864145658263,1
2017-04-17,Delhi,71.1,584.6,93.6,26.3,110.1,44.9,8.46,3.8,43.2,456.2,31.927086,38.44599,0.0,15.986593,26.34,Delhi,107,4,0,16,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9634705485641488,-0.2678143051621742,Spring,1,159.1,Unhealthy,278.1571428571429,173.9359159493602,330.64285714285717,220.83095236811653,49.74285714285715,41.154175857089,97.08571428571429,56.94993206233655,391.8,282.5,437.6,41.68399159663866,1
2017-04-18,Delhi,43.5,409.9,56.2,17.8,243.8,39.7,8.48,91.3,14.9,38.2,32.66875,35.09086,0.0,16.676977,26.42,Delhi,108,4,1,16,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9587178169872964,-0.2843591872810034,Spring,1,120.7,USG,226.71428571428572,183.63265349215928,304.3,193.43682862026677,33.914285714285725,23.130386116638533,86.01428571428572,64.9798283718731,71.1,11.6,403.6,40.10871848739496,1
2017-04-19,Delhi,217.7,582.0,53.8,83.5,143.1,18.2,3.25,13.0,167.2,350.4,33.670834,19.78673,0.0,15.827721,26.8,Delhi,109,4,2,16,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9536809966304457,-0.30081980763566735,Spring,1,267.6,Very Unhealthy,212.90000000000003,179.52824290344958,367.5571428571429,202.63096881723044,40.67142857142858,29.8440230914958,108.08571428571427,62.10256110047378,43.5,391.8,314.4,55.17843137254901,1
2017-04-20,Delhi,236.9,571.1,157.7,100.3,167.4,39.9,7.03,82.0,174.3,354.5,33.668747,24.861092,0.0,22.89611,25.85,Delhi,110,4,3,16,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9483615800121715,-0.3171912885891061,Spring,1,286.6,Very Unhealthy,179.29999999999998,140.75450259227935,428.9857142857143,187.12225440935154,44.05714285714287,35.42234968410306,119.44285714285715,66.38937809476383,217.7,71.1,472.1,68.98880252100841,1
2017-04-21,Delhi,333.8,178.3,135.0,81.9,97.9,25.9,1.45,68.6,148.5,280.5,33.258335,38.399986,0.0,18.671474,25.28,Delhi,111,4,4,16,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9427611433904207,-0.3334687789181868,Spring,1,367.3,Hazardous,186.62857142857143,148.16378003508717,443.8857142857143,155.6506925626677,48.77142857142858,38.25683879106756,125.4,66.93449534183887,236.9,43.5,282.5,50.03451680672269,1
2017-04-22,Delhi,178.9,252.9,86.1,116.5,207.3,40.2,7.06,9.5,168.4,185.9,32.483334,47.35788,2.0,21.407139,24.75,Delhi,112,4,5,16,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9368813462954315,-0.3496474552512284,Spring,1,229.1,Very Unhealthy,210.52857142857144,127.24077850392817,412.7142857142857,170.43872240555564,64.52857142857144,40.4523058380985,124.75714285714287,66.4219054515113,333.8,217.7,11.6,46.60884453781512,1
2017-04-23,Delhi,460.4,229.2,143.1,141.2,208.3,36.5,7.22,21.9,34.0,474.3,31.427084,38.428078,0.0,21.325253,24.71,Delhi,113,4,6,16,2,2017,1,0.8660254037844387,-0.4999999999999998,0.9307239310379795,-0.36572252349726897,Spring,1,468.1,Hazardous,220.32857142857145,144.9398808044875,401.14285714285717,180.98212487372743,81.07142857142857,45.18505336523408,107.21428571428571,72.48800886057923,178.9,236.9,391.8,70.0275630252101,1
2017-04-24,Delhi,86.1,314.2,75.4,111.0,55.6,45.1,7.46,60.5,197.6,250.9,30.414587,30.710497,2.1,27.212759,23.05,Delhi,114,4,0,17,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9242907221930934,-0.3816892202666588,Spring,1,166.8,Unhealthy,222.47142857142856,142.45549848152245,362.5142857142857,163.29143097104426,93.17142857142858,38.98947354888299,129.27142857142857,73.24979440894262,460.4,333.8,71.1,47.43107843137255,1
2017-04-25,Delhi,439.6,252.5,28.2,72.2,24.2,18.1,2.04,64.5,94.4,313.5,30.500002,24.125414,0.0,22.728518,25.95,Delhi,115,4,1,17,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9175836260593937,-0.39754281428255595,Spring,1,451.6,Hazardous,279.0571428571429,138.11942727392196,340.0285714285714,166.48475119647514,100.94285714285715,24.004364682480546,140.62857142857143,56.89975730134847,86.1,178.9,43.5,59.42181372549019,1
2017-04-26,Delhi,67.4,7.6,170.6,31.8,170.0,9.8,6.15,67.6,83.7,177.6,29.935417,23.181814,0.0,24.66197,25.57,Delhi,116,4,2,17,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9106046300942163,-0.4132786077829042,Spring,1,157.1,Unhealthy,257.5857142857143,159.30513099679112,257.9714285714286,168.88259940252016,93.55714285714286,35.47745092040186,128.70000000000002,59.110461567024224,439.6,460.4,217.7,22.186554621848742,1
2017-04-27,Delhi,45.6,334.3,80.2,98.0,48.7,17.1,6.54,3.3,72.4,125.1,30.577085,24.362907,0.0,16.489416,26.08,Delhi,117,4,3,17,2,2017,0,0.8660254037844387,-0.4999999999999998,0.9033558023246845,-0.4288919379124835,Spring,1,125.9,USG,230.2571428571429,178.67607429034678,224.14285714285714,108.69984448229839,93.22857142857144,35.41519044542487,114.14285714285714,58.55373193750769,67.4,86.1,236.9,37.05911064425771,1
2017-04-28,Delhi,38.0,549.6,148.5,137.8,132.0,28.4,2.89,99.3,22.7,383.9,30.422918,28.58062,0.3,18.25026,24.61,Delhi,118,4,4,17,2,2017,0,0.8660254037844387,-0.4999999999999998,0.895839290734909,-0.4443781781046132,Spring,1,107.2,USG,188.0,184.97425947051832,277.1857142857143,160.73783446522842,101.21428571428571,38.59466407728005,96.17142857142856,65.18155961838978,45.6,439.6,333.8,56.75439775910365,1
2017-04-29,Delhi,313.2,363.2,32.6,132.9,70.8,6.3,3.03,55.5,51.5,285.8,30.79167,30.457438,0.0,13.584932,23.12,Delhi,119,4,5,17,2,2017,1,0.8660254037844387,-0.4999999999999998,0.8880573226294932,-0.45973273945210397,Spring,1,350.9,Hazardous,207.18571428571428,190.74784776917252,292.9428571428571,163.34552189701833,103.55714285714285,40.14390186744248,79.47142857142856,58.19243118842037,38.0,67.4,178.9,63.36610644257703,1
2017-04-30,Delhi,403.3,31.7,43.8,91.1,229.5,4.0,8.53,35.8,166.6,136.3,29.956251,33.85002,0.1,25.49908,25.1,Delhi,120,4,6,17,2,2017,1,0.8660254037844387,-0.4999999999999998,0.8800122039735357,-0.47495107206704995,Spring,1,422.7,Hazardous,199.02857142857144,178.97207151103873,264.72857142857146,190.92010296007447,96.4,36.626083601717475,98.41428571428571,62.35659357200928,313.2,45.6,460.4,53.8197969187675,1
2017-05-01,Delhi,268.5,73.0,28.3,13.0,191.0,10.2,0.67,80.2,87.1,209.8,29.902086,31.49688,0.0,13.358861,27.97,Delhi,121,5,0,18,2,2017,0,0.49999999999999994,-0.8660254037844387,0.8717063187093219,-0.49002866642905923,Spring,1,315.3,Hazardous,225.08571428571432,172.96753480129757,230.27142857142857,201.95060216371078,82.4,47.29203597506318,82.62857142857142,44.4896135551401,403.3,38.0,86.1,32.267521008403364,1
2017-05-02,Delhi,215.3,566.2,14.7,99.6,118.9,7.5,3.17,51.7,120.4,184.8,31.910418,21.561842,0.0,10.805999,26.05,Delhi,122,5,1,18,2,2017,0,0.49999999999999994,-0.8660254037844387,0.8631421280499114,-0.5049610547215204,Spring,1,265.2,Very Unhealthy,193.04285714285714,145.14290494937336,275.0857142857143,239.0954929769788,86.31428571428572,47.440785145674994,86.34285714285714,46.668149636300996,268.5,313.2,439.6,60.288697478991594,1
2017-05-03,Delhi,236.8,241.2,53.5,136.8,190.8,47.3,1.36,78.5,167.6,414.6,31.641665,25.379827,0.0,15.937878,20.32,Delhi,123,5,2,18,2,2017,0,0.49999999999999994,-0.8660254037844387,0.854322169749827,-0.5197438121555155,Spring,1,286.5,Very Unhealthy,217.2428571428571,134.4295708682041,308.4571428571429,210.08093565054713,101.31428571428572,43.79073069997909,98.32857142857142,55.763838769275026,215.3,403.3,67.4,54.08263305322129,1
2017-05-04,Delhi,153.3,554.0,162.2,109.3,213.2,24.2,9.98,10.1,152.8,379.6,31.574999,25.229454,0.0,25.455843,27.57,Delhi,124,5,3,18,2,2017,0,0.49999999999999994,-0.8660254037844387,0.8452490573530633,-0.5343725582809786,Spring,1,203.8,Very Unhealthy,232.62857142857143,116.47477143550176,339.84285714285716,230.0478200805419,102.92857142857143,43.85642158550683,109.81428571428572,57.77691086040696,236.8,268.5,45.6,59.381960784313726,1
2017-05-05,Delhi,483.6,483.7,130.6,138.1,140.8,27.5,8.79,42.2,82.5,472.0,31.716667,25.86426,0.0,17.654686,27.77,Delhi,125,5,4,18,2,2017,0,0.49999999999999994,-0.8660254037844387,0.8359254794186372,-0.548842958284719,Spring,1,486.6,Hazardous,296.2857142857143,114.11908149781439,330.42857142857144,221.21197009720234,102.97142857142858,43.896306385454686,118.35714285714286,45.96255204485679,153.3,215.3,38.0,85.4430462184874,1
2017-05-06,Delhi,317.4,428.3,115.0,86.8,69.9,27.5,4.38,61.9,60.4,251.2,33.199997,23.935875,0.0,17.654688,27.67,Delhi,126,5,5,18,2,2017,1,0.49999999999999994,-0.8660254037844387,0.8263541987239096,-0.5631507242749186,Spring,1,354.3,Hazardous,296.88571428571424,114.23381619251282,339.7285714285714,224.16803008967528,96.38571428571429,42.07831700418589,119.62857142857145,43.880850579940066,483.6,236.8,313.2,62.21605742296917,1
2017-05-07,Delhi,122.3,560.9,62.2,149.4,90.6,7.6,2.37,19.3,161.9,93.2,34.545834,23.334297,0.0,21.385939,27.12,Delhi,127,5,6,18,2,2017,1,0.49999999999999994,-0.8660254037844387,0.8165380514459161,-0.5772916165517272,Spring,1,185.5,Unhealthy,256.74285714285713,119.84171306551075,415.3285714285715,189.5325452640936,104.71428571428571,46.40497202424998,118.95714285714287,43.070827603798946,317.4,153.3,403.3,56.15525910364146,1
2017-05-08,Delhi,328.8,439.2,21.1,52.6,165.6,38.5,8.23,73.5,38.6,121.0,34.204166,22.730299,0.0,16.418526,26.27,Delhi,128,5,0,19,2,2017,0,0.49999999999999994,-0.8660254037844387,0.8064799463209448,-0.5912614448635781,Spring,1,363.4,Hazardous,265.35714285714283,122.95444762380991,467.64285714285717,115.29600827352867,110.37142857142858,34.15868431725243,112.02857142857144,52.02072389236521,122.3,483.6,268.5,63.918543417366955,1
2017-05-09,Delhi,53.1,102.0,109.4,61.3,191.5,44.2,5.15,0.4,181.8,447.2,33.724995,31.684456,0.0,21.533897,25.36,Delhi,129,5,1,19,2,2017,0,0.49999999999999994,-0.8660254037844387,0.7961828637826158,-0.6050560696488488,Spring,1,144.3,USG,242.1857142857143,146.91026091429003,401.32857142857137,169.78276035653818,104.9,38.908696542889494,120.8,58.44704155615274,328.8,317.4,215.3,21.33182072829132,1
2017-05-10,Delhi,21.7,378.8,158.4,136.4,172.5,26.6,0.56,71.2,79.1,39.2,32.287502,43.659763,1.8,21.518847,25.88,Delhi,130,5,2,19,2,2017,0,0.49999999999999994,-0.8660254037844387,0.7856498550787147,-0.6186714032625031,Spring,1,71.2,Moderate,211.45714285714283,169.05175595206393,420.9857142857143,155.5199175729744,104.84285714285716,38.85429436338003,108.15714285714286,56.16359607262971,53.1,122.3,236.8,43.16960784313725,1
2017-05-11,Delhi,0.6,532.1,118.2,46.2,13.2,27.9,0.87,79.1,123.1,192.4,33.581253,38.153328,0.0,18.837324,24.6,Delhi,131,5,3,19,2,2017,0,0.49999999999999994,-0.8660254037844387,0.7748840413670407,-0.6321034111873487,Spring,1,2.5,Good,189.64285714285714,186.73440012615825,417.85714285714283,152.5908129294689,95.82857142857144,44.550073486123964,103.91428571428571,53.27661865432228,21.7,328.8,153.3,37.15285014005602,1
2017-05-12,Delhi,442.8,236.0,22.0,7.5,236.8,40.4,2.8,30.0,64.6,273.3,33.070835,36.93447,1.4,23.950148,23.09,Delhi,132,5,4,19,2,2017,0,0.49999999999999994,-0.8660254037844387,0.7638886127905428,-0.6453481132295501,Spring,1,454.1,Hazardous,183.81428571428572,176.3794907632538,382.4714285714286,163.1336028565308,77.17142857142858,50.80468201146148,101.35714285714286,54.881170333210314,0.6,53.1,483.6,47.641736694677874,1
2017-05-13,Delhi,295.6,260.0,156.0,11.7,132.0,31.7,9.34,6.5,65.5,88.8,33.59791,33.29188,0.1,20.018072,25.21,Delhi,133,5,5,19,2,2017,1,0.49999999999999994,-0.8660254037844387,0.7526668275320084,-0.6584015846980488,Spring,1,336.9,Hazardous,180.70000000000002,173.80130417615774,358.42857142857144,167.59475642439497,66.44285714285715,56.08739778663472,102.08571428571427,54.2773564994779,442.8,21.7,317.4,43.083613445378155,1
2017-05-14,Delhi,277.5,525.6,159.0,14.8,90.2,20.3,6.34,86.0,62.5,424.4,35.031246,23.111406,0.0,19.376562,26.25,Delhi,134,5,6,19,2,2017,1,0.49999999999999994,-0.8660254037844387,0.741222010848596,-0.6712599575675313,Spring,1,322.5,Hazardous,202.87142857142857,175.00477816606144,353.38571428571424,160.88381344489358,47.21428571428572,44.854781557504445,87.88571428571429,48.7407915600963,295.6,0.6,122.3,58.24610644257703,1
2017-05-15,Delhi,296.4,275.4,65.6,73.7,102.9,38.9,0.94,65.3,181.6,342.6,35.2375,21.892134,0.0,16.80857,27.87,Delhi,135,5,0,20,2,2017,0,0.49999999999999994,-0.8660254037844387,0.7295575540864875,-0.6839194216246106,Spring,1,337.6,Hazardous,198.24285714285716,171.51270951101412,329.9857142857143,158.21207737897663,50.228571428571435,45.972082625789234,108.3142857142857,54.29240059073411,277.5,442.8,328.8,49.52796918767506,1
2017-05-16,Delhi,80.8,216.6,133.0,144.0,31.0,19.1,9.94,99.1,123.2,126.0,33.80625,27.553988,0.7,22.104116,25.21,Delhi,136,5,1,20,2,2017,0,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,Spring,1,164.1,Unhealthy,202.2,167.88707514278752,346.35714285714283,134.90060362037948,62.04285714285715,58.27243079258148,99.94285714285715,44.75275995745414,296.4,295.6,53.1,53.73326330532213,1
2017-05-17,Delhi,374.7,14.6,139.5,11.9,160.6,48.8,8.93,46.3,117.1,210.3,31.135416,40.134594,1.0,14.707222,20.53,Delhi,137,5,2,20,2,2017,0,0.49999999999999994,-0.8660254037844387,0.705583610107178,-0.7086266782644596,Spring,1,399.9,Hazardous,252.62857142857143,157.3166309738179,294.32857142857137,182.23176373586884,44.25714285714287,50.24118022574911,105.37142857142858,44.103125901524244,80.8,277.5,21.7,41.99449579831933,1
2017-05-18,Delhi,123.7,556.5,139.7,61.6,121.1,11.0,3.74,66.0,11.4,430.9,31.520834,42.57677,0.4,18.792551,24.1,Delhi,138,5,3,20,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6932812268869777,-0.7206671495538609,Spring,1,186.2,Unhealthy,270.2142857142857,128.73131487160168,297.8142857142857,187.68948140098644,46.45714285714286,50.67572913939706,89.41428571428571,55.38415623537793,374.7,296.4,0.6,50.403298319327725,1
2017-05-19,Delhi,375.9,83.2,172.6,134.4,0.8,1.7,5.84,42.2,83.5,89.1,33.137497,37.66061,0.0,23.469128,25.06,Delhi,139,5,4,20,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6807734094770161,-0.7324940716135789,Spring,1,400.9,Hazardous,260.65714285714284,115.59611955919142,275.9857142857143,204.23308929236842,64.5857142857143,56.750842242543875,92.11428571428571,54.42522174419459,123.7,80.8,442.8,57.77019607843138,1
2017-05-20,Delhi,193.5,300.8,49.3,27.3,217.3,28.2,8.25,61.4,41.5,440.4,33.05416,31.239336,0.0,16.24394,25.95,Delhi,140,5,5,20,2,2017,1,0.49999999999999994,-0.8660254037844387,0.6680638642135335,-0.7441039398713607,Spring,1,243.6,Very Unhealthy,246.07142857142858,116.88645080141833,281.81428571428575,204.28302612283903,66.81428571428573,54.59320557760005,88.68571428571428,57.07280229588129,375.9,374.7,295.6,44.11375350140056,1
2017-05-21,Delhi,59.2,582.7,113.8,117.2,168.4,18.0,2.09,51.6,137.3,143.7,32.445835,34.193916,0.0,16.87398,24.62,Delhi,141,5,6,20,2,2017,1,0.49999999999999994,-0.8660254037844387,0.6551563572090853,-0.7554933140726803,Spring,1,152.9,Unhealthy,214.8857142857143,134.84558364503977,289.9714285714286,216.41945933984812,81.44285714285716,51.990026516081514,99.37142857142855,58.3412293975627,193.5,123.7,277.5,51.30149159663866,1
2017-05-22,Delhi,429.9,522.6,125.0,25.6,201.5,19.7,2.02,21.1,73.0,411.0,30.652086,43.959408,0.9,17.294992,25.46,Delhi,142,5,0,21,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6420547132365637,-0.766658819300159,Spring,1,443.9,Hazardous,233.95714285714283,156.0665013932934,325.2857142857143,233.16600973391886,74.57142857142857,56.19272533836017,83.85714285714286,45.955154123081606,59.2,375.9,296.4,59.42337535014005,1
2017-05-23,Delhi,435.4,415.7,46.0,148.5,94.8,44.3,3.65,54.2,62.4,247.1,31.483335,42.28,0.1,16.954432,24.31,Delhi,143,5,1,21,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6287628145958344,-0.777597146973627,Spring,1,448.2,Hazardous,284.6142857142857,155.61684172534623,353.72857142857146,229.81786784528367,75.21428571428571,57.13718662340752,75.17142857142858,42.92573875449373,429.9,193.5,80.8,76.68102941176471,1
2017-05-24,Delhi,485.7,270.8,152.9,56.7,105.5,18.3,2.62,47.6,4.5,57.9,33.037502,39.62366,0.2,15.986595,26.53,Delhi,144,5,2,21,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6152845999633276,-0.7883050558305255,Spring,1,488.3,Hazardous,300.47142857142853,171.20138934683257,390.3285714285715,182.2953438268579,81.61428571428573,51.04786735902651,59.08571428571429,45.608677119287655,435.4,59.2,374.7,60.23593837535014,1
2017-05-25,Delhi,469.7,63.4,166.2,115.2,82.1,40.2,0.28,37.5,121.8,419.8,33.54375,39.148083,0.0,16.055353,24.55,Delhi,145,5,3,21,2,2017,0,0.49999999999999994,-0.8660254037844387,0.6016240632249226,-0.7987793728863649,Spring,1,475.6,Hazardous,349.9,161.32130464800176,319.8857142857143,201.62817617726762,89.27142857142859,51.562768036821375,74.85714285714286,45.45858397643787,485.7,429.9,123.7,54.92382352941176,1
2017-05-26,Delhi,128.7,171.2,50.5,113.3,163.6,35.8,7.47,60.8,152.7,168.9,35.391666,33.091576,0.0,19.813087,25.87,Delhi,146,5,4,21,2,2017,0,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,Spring,1,188.8,Unhealthy,314.5857142857143,180.5875265955675,332.45714285714286,186.59428230917487,86.25714285714287,49.039944845770286,84.74285714285715,54.31331503854449,469.7,435.4,375.9,44.8026050420168,1
2017-05-27,Delhi,267.0,166.6,72.5,144.6,188.6,0.9,3.02,8.3,149.6,128.5,32.914585,46.224842,0.2,21.578989,26.01,Delhi,147,5,5,21,2,2017,1,0.49999999999999994,-0.8660254037844387,0.5737722679043246,-0.8190148866680801,Spring,1,314.1,Hazardous,325.0857142857143,174.40471542336465,313.2857142857143,196.9933030043693,103.01428571428573,45.44562423275489,100.18571428571428,55.32743227283141,128.7,485.7,193.5,48.769145658263305,1
2017-05-28,Delhi,213.6,205.4,163.3,149.4,86.5,37.3,8.73,29.1,166.7,325.2,32.416664,51.244064,0.3,24.472057,26.28,Delhi,148,5,6,21,2,2017,1,0.49999999999999994,-0.8660254037844387,0.5595892624101765,-0.8287700871745038,Spring,1,263.5,Very Unhealthy,347.14285714285705,141.90974663664312,259.3857142857143,158.93235907739017,107.61428571428573,48.63830549993243,104.38571428571429,59.567816494351575,267.0,469.7,59.2,55.07631652661065,1
2017-05-29,Delhi,455.1,174.0,80.5,61.5,225.1,23.1,5.51,93.7,187.6,395.3,29.920835,57.033504,2.4,21.252197,25.15,Delhi,149,5,0,22,2,2017,0,0.49999999999999994,-0.8660254037844387,0.545240438540651,-0.8382797052177744,Spring,1,463.9,Hazardous,350.74285714285713,144.6521904102259,209.58571428571426,109.70084212030646,112.74285714285715,39.60256124473329,120.75714285714285,65.00427824748279,213.6,128.7,429.9,62.19974789915966,1
2017-05-30,Delhi,425.8,549.0,50.2,26.4,41.7,9.9,2.05,24.1,65.2,237.6,30.004168,60.563766,0.5,15.84409,24.06,Delhi,150,5,1,22,2,2017,0,0.49999999999999994,-0.8660254037844387,0.5307300481619334,-0.8475409228928311,Spring,1,440.6,Hazardous,349.37142857142857,143.75854425952951,228.62857142857143,154.04879870012638,95.3,47.35842058177193,121.15714285714284,64.59264295420569,455.1,267.0,435.4,60.67292717086835,1
